,id,listing_url,last_scraped,name,host_id,host_name,host_since,host_location,host_total_listings_count,neighbourhood_cleansed,latitude,longitude,room_type,accommodates,bedrooms,price,minimum_nights_avg_ntm,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,license,instant_bookable,calculated_host_listings_count,reviews_per_month,days_rented_ltm,rounded_revenue_ltm,occupancy_rate_approx,is_hotel,is_entire,many_listings,only_1_listing,only_2_listings,host_florence,has_liscense,is_instant_bookable,dist_duomo,is_centro,is_gavinana,is_isolotto,is_rifredi,is_campo,listing_revenue_exceed_LTR,effected_by_policy_1,effected_by_policy_2,effected_by_policy_3,commercial,very_likely_commercial,tourist_tax,unpaid_tourist_tax,geom
9475,51081563,https://www.airbnb.com/rooms/51081563,2021-12-17,Characteristic Central Florence Boutique Apartment,253272393,Emanuele,2019-04-04,"Florence, Tuscany, Italy",1,Centro Storico,43.77949,11.25396,Entire home/apt,2,1.0,62.0,1.0,0,0,0,0,30,30,0,,t,2,6.16,48.0,2976.0,13.150684931506849,0,1,0,1,0,1,0,1,728.7273113123942,1,0,0,0,0,0,1,1,0,0,0,288.0,288.0,POINT (11.254 43.7795)
9476,51081813,https://www.airbnb.com/rooms/51081813,2021-12-17,"Your ""pied a terre"" in Florence - AC WiFi Cozy",11065786,Monica,2014-01-06,"Florence, Tuscany, Italy",9,Centro Storico,43.77932,11.26155,Entire home/apt,4,2.0,112.0,3.0,23,53,83,173,6,6,0,,t,7,1.33,9.600000000000001,1075.2,2.63013698630137,0,1,1,0,0,1,0,1,822.9517632954173,1,0,0,0,0,0,1,1,1,1,1,57.60000000000001,57.60000000000001,POINT (11.2615 43.7793)
9478,51096422,https://www.airbnb.com/rooms/51096422,2021-12-17,PONTE VECCHIO’S SWEET HOME,683721,Lisa,2011-06-09,"Figline e Incisa Valdarno, Toscana, Italy",7,Centro Storico,43.76913,11.25447,Entire home/apt,2,,109.0,1.0,0,14,44,44,4,4,0,,f,2,0.82,6.4,697.6,1.7534246575342467,0,1,1,0,0,0,0,0,457.97617398774725,1,0,0,0,0,0,1,1,1,1,0,38.400000000000006,38.400000000000006,POINT (11.2545 43.7691)
9479,51096510,https://www.airbnb.com/rooms/51096510,2021-12-17,Charme Suite con Terrazza - Locanda della Musica,363598232,Valentino Giulio,2020-08-21,IT,0,Centro Storico,43.77791,11.24966,Private room,3,1.0,70.0,1.1,13,43,68,80,1,1,0,,t,4,0.21,1.6,112.0,0.4383561643835617,0,0,0,0,0,0,0,1,739.0151841107261,1,0,0,0,0,0,1,0,0,1,0,9.600000000000001,9.600000000000001,POINT (11.2497 43.7779)
9482,51104122,https://www.airbnb.com/rooms/51104122,2021-12-17,Happy Tower: Welcome to the Up-Artment,413521082,Lorenzo & Marco,2021-07-17,"Florence, Tuscany, Italy",0,Centro Storico,43.772057,11.255977,Entire home/apt,6,3.0,107.0,2.0,19,49,79,354,18,18,2,,t,1,3.97,28.8,3081.6,7.890410958904109,0,1,0,0,0,1,0,1,115.9002321942353,1,0,0,0,0,0,1,1,0,0,0,172.8,172.8,POINT (11.256 43.7721)
9483,51107088,https://www.airbnb.com/rooms/51107088,2021-12-17,Art Apartment Piccolo Rifugio,1645859,David,2012-01-24,"Florence, Tuscany, Italy",59,Centro Storico,43.768372,11.259307,Entire home/apt,3,1.0,85.0,2.0,22,52,82,357,5,5,0,,t,29,1.03,8.0,680.0,2.191780821917808,0,1,1,0,0,1,0,1,588.9426741241243,1,0,0,0,0,0,1,1,1,1,1,48.0,48.0,POINT (11.2593 43.7684)
9485,51113413,https://www.airbnb.com/rooms/51113413,2021-12-17,Florentia Room - matrimoniale bagno pvt in B&B,161317638,Lorenzo,2017-12-04,"Cascina, Tuscany, Italy",0,Centro Storico,43.78068,11.23587,Private room,2,1.0,73.0,1.0,15,43,73,197,1,1,0,,t,4,0.31,1.6,116.8,0.4383561643835617,0,0,0,0,0,0,0,1,1826.3637205700031,1,0,0,0,0,0,1,0,0,1,0,9.600000000000001,9.600000000000001,POINT (11.2359 43.7807)
9486,51113614,https://www.airbnb.com/rooms/51113614,2021-12-17,Boboli Room-matrimoniale bagno pvt esterno in B&B,161317638,Lorenzo,2017-12-04,"Cascina, Tuscany, Italy",0,Centro Storico,43.78075,11.2376,Private room,2,1.0,73.0,1.0,15,43,72,197,3,3,0,,t,4,0.6,4.800000000000001,350.4,1.315068493150685,0,0,0,0,0,0,0,1,1707.8476496322,1,0,0,0,0,0,1,0,0,1,0,28.800000000000004,28.800000000000004,POINT (11.2376 43.7807)
9487,51113930,https://www.airbnb.com/rooms/51113930,2021-12-17,La Tinaia Appartamenti a Firenze,24438038,Agostino,2014-12-03,"Florence, Tuscany, Italy",1,Isolotto Legnaia,43.77925,11.19321,Entire home/apt,5,1.0,80.0,2.0,12,33,63,249,3,3,0,,t,3,0.68,4.800000000000001,384.0,1.315068493150685,0,1,0,1,0,1,0,1,5101.014863125739,0,0,1,0,0,0,1,1,0,0,0,28.800000000000004,28.800000000000004,POINT (11.1932 43.7792)
9488,51114499,https://www.airbnb.com/rooms/51114499,2021-12-17,DESIGN APARTMENT in the heart of Florence-hosted by Sweetstay,76556384,Andrea,2016-06-08,"Greater London, England, United Kingdom",64,Centro Storico,43.77424,11.24999,Entire home/apt,6,2.0,122.0,3.4,21,48,70,290,16,16,3,,t,49,3.29,27.2,3318.4,7.4520547945205475,0,1,1,0,0,0,0,1,500.1715720418435,1,0,0,0,0,0,1,1,1,1,1,163.2,163.2,POINT (11.25 43.7742)
9489,51116407,https://www.airbnb.com/rooms/51116407,2021-12-17,Loft Poggio Imperiale Con Parcheggio Privato,37803856,Monica,2015-07-07,"Florence, Tuscany, Italy",0,Centro Storico,43.7606,11.24097,Entire home/apt,4,2.0,101.0,2.0,0,29,59,334,2,2,0,,f,1,1.09,3.2,323.2,0.8767123287671234,0,1,0,0,0,1,0,0,1842.1457879086643,1,0,0,0,0,0,1,1,0,0,0,19.200000000000003,19.200000000000003,POINT (11.241 43.7606)
9490,51119848,https://www.airbnb.com/rooms/51119848,2021-12-17,Prestigious apartment at Ponte Vecchio *****,4263546,Chiara,2012-11-27,"Florence, Tuscany, Italy",19,Centro Storico,43.76996,11.25392,Entire home/apt,4,1.0,114.0,2.0,28,28,28,28,14,14,1,048017LTI2589,t,23,3.13,22.400000000000002,2553.6,6.136986301369864,0,1,1,0,0,1,1,1,386.99044231355646,1,0,0,0,0,0,0,1,1,1,1,134.4,19.200000000000003,POINT (11.2539 43.77)
9491,51121251,https://www.airbnb.com/rooms/51121251,2021-12-17,Glam & Luxury at Ponte Vecchio!,4263546,Chiara,2012-11-27,"Florence, Tuscany, Italy",19,Centro Storico,43.76985,11.25258,Entire home/apt,4,1.0,100.0,2.0,28,28,29,30,19,19,3,048017LTI2958,t,23,4.29,30.400000000000002,3040.0,8.32876712328767,0,1,1,0,0,1,1,1,454.1082003894609,1,0,0,0,0,0,0,1,1,1,1,182.4,19.200000000000003,POINT (11.2526 43.7698)
9492,51125700,https://www.airbnb.com/rooms/51125700,2021-12-17,Cozy Dante's Apartment,107902634,Leonardo,2016-12-20,"Florence, Tuscany, Italy",0,Centro Storico,43.77023,11.25763,Entire home/apt,2,1.0,55.0,1.0,21,51,81,334,28,28,2,,t,1,5.71,44.800000000000004,2464.0,12.273972602739727,0,1,0,0,0,1,0,1,344.82899558902625,1,0,0,0,0,0,1,1,0,0,0,268.8,268.8,POINT (11.2576 43.7702)
9494,51137043,https://www.airbnb.com/rooms/51137043,2021-12-17,FLORENCE CENTER Lovely Apartment perfect for couples-Hosted by Sweetstay,76556384,Andrea,2016-06-08,"Greater London, England, United Kingdom",64,Centro Storico,43.7809,11.2564,Entire home/apt,4,1.0,62.0,3.5,17,17,31,306,1,1,1,,t,49,1.0,1.75,108.5,0.4794520547945206,0,1,1,0,0,0,0,1,867.2396099677097,1,0,0,0,0,0,1,1,1,1,1,10.5,10.5,POINT (11.2564 43.7809)
9495,51140673,https://www.airbnb.com/rooms/51140673,2021-12-17,Intimate Rooms in Central Florence,97981261,Numa | Rodo,2016-10-04,"Florence, Tuscany, Italy",4,Centro Storico,43.772446,11.2553,Entire home/apt,2,1.0,72.0,1.1,29,59,89,335,25,25,3,,t,4,5.03,40.0,2880.0,10.95890410958904,0,1,1,0,0,1,0,1,91.95853943357864,1,0,0,0,0,0,1,1,1,0,1,240.0,240.0,POINT (11.2553 43.7724)
9496,51140949,https://www.airbnb.com/rooms/51140949,2021-12-17,Centrally Located Deluxe Rooms,97981261,Numa | Rodo,2016-10-04,"Florence, Tuscany, Italy",4,Centro Storico,43.772446,11.2553,Entire home/apt,3,1.0,76.0,1.1,28,58,88,332,11,11,0,,t,4,2.28,17.6,1337.6,4.821917808219178,0,1,1,0,0,1,0,1,91.95853943357864,1,0,0,0,0,0,1,1,1,0,1,105.60000000000001,105.60000000000001,POINT (11.2553 43.7724)
9498,51149070,https://www.airbnb.com/rooms/51149070,2021-12-17,Arno Boutique Hotel  №1,3945726,Homam,2012-10-22,"Florence, Tuscany, Italy",2,Centro Storico,43.77574,11.23841,Private room,2,1.0,40.0,1.0,16,46,75,329,13,13,1,,t,5,2.67,20.8,832.0,5.698630136986302,0,0,0,0,1,1,0,1,1446.2199490000125,1,0,0,0,0,0,1,0,0,0,0,124.80000000000001,124.80000000000001,POINT (11.2384 43.7757)
9499,51151354,https://www.airbnb.com/rooms/51151354,2021-12-17,Arno Boutique Hotel №2,3945726,Homam,2012-10-22,"Florence, Tuscany, Italy",2,Centro Storico,43.77351,11.24031,Private room,2,1.0,46.0,1.0,18,48,78,342,23,23,2,,t,5,4.69,36.800000000000004,1692.8,10.082191780821919,0,0,0,0,1,1,0,1,1264.0379103646792,1,0,0,0,0,0,1,0,0,0,0,220.8,220.8,POINT (11.2403 43.7735)
9500,51160559,https://www.airbnb.com/rooms/51160559,2021-12-17,Palazzo Anselmi - Anselmi,401003488,Halldis,2021-05-11,IT,251,Centro Storico,43.77199,11.25915,Entire home/apt,4,2.0,200.0,2.0,10,40,65,338,4,4,1,048017LTN2287,t,47,0.83,6.4,1280.0,1.7534246575342467,0,1,1,0,0,0,1,1,282.0099415873466,1,0,0,0,0,0,0,1,1,1,1,38.400000000000006,220.8,POINT (11.2591 43.772)
9501,51160561,https://www.airbnb.com/rooms/51160561,2021-12-17,Palazzo Anselmi - Medici,401003488,Halldis,2021-05-11,IT,251,Centro Storico,43.77199,11.25932,Entire home/apt,7,3.0,250.0,2.0,15,40,40,241,2,2,0,048017LTN2288,t,47,0.85,3.2,800.0,0.8767123287671234,0,1,1,0,0,0,1,1,294.37960820262475,1,0,0,0,0,0,0,1,1,1,1,19.200000000000003,220.8,POINT (11.2593 43.772)
9502,51169327,https://www.airbnb.com/rooms/51169327,2021-12-17,Suite Dèco8 ❂ Stylish & Homely Florence’s Downtown,101264939,Mattia,2016-10-25,"Florence, Tuscany, Italy",20,Centro Storico,43.77449,11.24698,Entire home/apt,8,3.0,154.0,3.6,19,40,70,160,2,2,0,,f,15,0.51,3.6,554.4,0.9863013698630136,0,1,1,0,0,1,0,0,742.4434164286804,1,0,0,0,0,0,1,1,1,1,0,21.6,21.6,POINT (11.247 43.7745)
9503,51171129,https://www.airbnb.com/rooms/51171129,2021-12-17,Arno Boutique Hotel №3 ( With Balcony ),3945726,Homam,2012-10-22,"Florence, Tuscany, Italy",2,Centro Storico,43.77395,11.24026,Private room,2,1.0,48.0,1.0,16,46,76,334,15,15,2,,t,5,3.31,24.0,1152.0,6.575342465753424,0,0,0,0,1,1,0,1,1270.7519770800868,1,0,0,0,0,0,1,0,0,0,0,144.0,144.0,POINT (11.2403 43.7739)
9504,51171547,https://www.airbnb.com/rooms/51171547,2021-12-17,Arno Boutique Hotel №4,3945726,Homam,2012-10-22,"Florence, Tuscany, Italy",2,Centro Storico,43.77544,11.24003,Private room,2,1.0,46.0,1.0,14,44,74,334,29,29,6,,t,5,6.49,46.400000000000006,2134.4,12.71232876712329,0,0,0,0,1,1,0,1,1311.7626496656585,1,0,0,0,0,0,1,0,0,0,0,278.40000000000003,278.40000000000003,POINT (11.24 43.7754)
9505,51171705,https://www.airbnb.com/rooms/51171705,2021-12-17,Borgo San Frediano apartment,91426405,Marco,2016-08-23,"Florence, Tuscany, Italy",0,Centro Storico,43.77121,11.24153,Entire home/apt,6,3.0,119.0,3.0,2,32,59,291,15,15,4,,t,1,3.1,24.0,2856.0,6.575342465753424,0,1,0,0,0,1,0,1,1183.7901311539883,1,0,0,0,0,0,1,1,0,0,0,144.0,144.0,POINT (11.2415 43.7712)
9506,51171813,https://www.airbnb.com/rooms/51171813,2021-12-17,Arno Boutique Hotel №5,3945726,Homam,2012-10-22,"Florence, Tuscany, Italy",2,Centro Storico,43.77532,11.23797,Private room,2,1.0,42.0,1.0,21,50,80,342,31,31,3,,t,5,6.37,49.6,2083.2,13.589041095890412,0,0,0,0,1,1,0,1,1472.3980047279472,1,0,0,0,0,0,1,0,0,0,0,297.6,297.6,POINT (11.238 43.7753)
9507,51183172,https://www.airbnb.com/rooms/51183172,2021-12-17,AMAZING APARTMENT,409078976,Veshareh,2021-06-25,"Barberino Tavarnelle, Tuscany, Italy",1,Centro Storico,43.77258,11.26194,Entire home/apt,6,2.0,160.0,1.0,28,58,88,363,2,2,0,,f,1,0.47,3.2,512.0,0.8767123287671234,0,1,0,1,0,0,0,0,481.71606561137907,1,0,0,0,0,0,1,1,0,1,0,19.200000000000003,19.200000000000003,POINT (11.2619 43.7726)
9508,51185344,https://www.airbnb.com/rooms/51185344,2021-12-17,Lovely Hotel in a Great Location,478796,Giuseppe,2011-04-02,"Florence, Tuscany, Italy",3,Centro Storico,43.77841,11.25214,Private room,2,1.0,87.0,2.7,20,50,80,355,18,18,0,,f,3,3.88,28.8,2505.6,7.890410958904109,0,0,1,0,0,1,0,0,666.8216940639131,1,0,0,0,0,0,1,0,1,0,0,172.8,172.8,POINT (11.2521 43.7784)
9509,51187017,https://www.airbnb.com/rooms/51187017,2021-12-17,Appartamento Via Verdi 11-1 camera,41985760,Residenze D'Epoca Collection,2015-08-20,"Florence, Tuscany, Italy",40,Centro Storico,43.77176,11.26313,Entire home/apt,4,1.0,93.0,2.0,20,20,20,20,4,4,0,,t,34,1.01,6.4,595.2,1.7534246575342467,0,1,1,0,0,1,0,1,593.0443749873646,1,0,0,0,0,0,1,1,1,1,1,38.400000000000006,38.400000000000006,POINT (11.2631 43.7718)
9510,51187607,https://www.airbnb.com/rooms/51187607,2021-12-17,Apt Via Verdi 11 - 2 camere,41985760,Residenze D'Epoca Collection,2015-08-20,"Florence, Tuscany, Italy",40,Centro Storico,43.77153,11.26092,Entire home/apt,5,2.0,105.0,2.0,19,49,79,338,17,17,1,,t,34,4.11,27.200000000000003,2856.0,7.452054794520549,0,1,1,0,0,1,0,1,432.8283990976324,1,0,0,0,0,0,1,1,1,1,1,163.20000000000002,163.20000000000002,POINT (11.2609 43.7715)
9513,51188281,https://www.airbnb.com/rooms/51188281,2021-12-17,Bright apartment - Santa Maria Novella,325913840,Margherita,2020-01-09,"Florence, Tuscany, Italy",19,Centro Storico,43.777332,11.242949,Entire home/apt,4,2.0,88.0,3.6,14,44,74,303,3,3,0,048017LTN6452,f,15,0.7,5.4,475.2,1.4794520547945207,0,1,1,0,0,1,1,0,1151.1289449219423,1,0,0,0,0,0,0,1,1,1,0,32.400000000000006,163.20000000000002,POINT (11.2429 43.7773)
9514,51190941,https://www.airbnb.com/rooms/51190941,2021-12-17,San Remigio Apartment,5700221,Federico,2013-03-31,"Florence, Tuscany, Italy",47,Centro Storico,43.76902,11.25914,Entire home/apt,6,3.0,149.0,2.0,0,0,0,154,1,1,0,,t,48,0.22,1.6,238.4,0.4383561643835617,0,1,1,0,0,1,0,1,519.0506704895735,1,0,0,0,0,0,1,1,1,1,1,9.600000000000001,9.600000000000001,POINT (11.2591 43.769)
9516,51194017,https://www.airbnb.com/rooms/51194017,2021-12-17,Appartamento grazioso vicino al centro,216694413,Umberto,2018-09-22,"Faenza, Emilia-Romagna, Italy",0,Rifredi,43.78875,11.24772,Entire home/apt,4,1.0,102.0,1.0,0,14,44,319,7,7,0,3395284923,t,1,1.62,11.200000000000001,1142.4,3.068493150684932,0,1,0,0,0,0,1,1,1862.2155975521478,0,0,0,1,0,0,0,1,0,1,0,67.2,9.600000000000001,POINT (11.2477 43.7888)
9517,51200707,https://www.airbnb.com/rooms/51200707,2021-12-17,Malespini,401003488,Halldis,2021-05-11,IT,251,Centro Storico,43.76849,11.25576,Entire home/apt,4,2.0,170.0,2.3,21,51,51,256,2,2,0,048017LTN2352,t,47,1.07,3.2,544.0,0.8767123287671234,0,1,1,0,0,0,1,1,512.5711761927399,1,0,0,0,0,0,0,1,1,1,1,19.200000000000003,9.600000000000001,POINT (11.2558 43.7685)
9518,51200708,https://www.airbnb.com/rooms/51200708,2021-12-17,Albione,401003488,Halldis,2021-05-11,IT,251,Centro Storico,43.77306,11.24479,Entire home/apt,4,2.0,160.0,3.0,0,0,0,38,1,1,0,048017LTN2286,t,47,0.53,1.6,256.0,0.4383561643835617,0,1,1,0,0,0,1,1,902.5420637625092,1,0,0,0,0,0,0,1,1,1,1,9.600000000000001,9.600000000000001,POINT (11.2448 43.7731)
9519,51201010,https://www.airbnb.com/rooms/51201010,2021-12-17,Costanza,401003488,Halldis,2021-05-11,IT,251,Centro Storico,43.77579,11.25814,Entire home/apt,4,2.0,165.0,2.5,18,48,73,276,4,4,0,048017LTN2202,t,47,0.91,6.4,1056.0,1.7534246575342467,0,1,1,0,0,0,1,1,344.98290513695343,1,0,0,0,0,0,0,1,1,1,1,38.400000000000006,9.600000000000001,POINT (11.2581 43.7758)
9521,51201012,https://www.airbnb.com/rooms/51201012,2021-12-17,Signorelli,401003488,Halldis,2021-05-11,IT,251,Centro Storico,43.77324,11.26092,Entire home/apt,5,3.0,234.0,2.1,26,56,86,247,2,2,0,048017LTN2209,t,47,0.43,3.2,748.8,0.8767123287671234,0,1,1,0,0,0,1,1,396.42006016327764,1,0,0,0,0,0,0,1,1,1,1,19.200000000000003,9.600000000000001,POINT (11.2609 43.7732)
9522,51207127,https://www.airbnb.com/rooms/51207127,2021-12-17,Teatro della Pergola Apartment,96122546,CleanBnB Team,2016-09-21,"Milan, Lombardy, Italy",278,Centro Storico,43.775227,11.263668,Entire home/apt,2,1.0,60.0,2.0,19,49,79,213,9,9,2,,t,92,2.45,14.4,864.0,3.9452054794520546,0,1,1,0,0,0,0,1,661.037133279716,1,0,0,0,0,0,1,1,1,1,1,86.4,86.4,POINT (11.2637 43.7752)
9523,51207709,https://www.airbnb.com/rooms/51207709,2021-12-17,Otello 5 minutes by walk from the DOME!,1669164,Patrizia,2012-01-29,"Florence, Tuscany, Italy",9,Centro Storico,43.77604,11.25678,Entire home/apt,4,1.0,113.0,2.0,18,48,78,347,3,3,0,,t,8,0.7,4.800000000000001,542.4,1.315068493150685,0,1,1,0,0,1,0,1,332.6384240871269,1,0,0,0,0,0,1,1,1,1,1,28.800000000000004,28.800000000000004,POINT (11.2568 43.776)
9524,51210762,https://www.airbnb.com/rooms/51210762,2021-12-17,Studio in Tornabuoni within a Renaissance building,414522544,Piera,2021-07-22,IT,0,Centro Storico,43.77224,11.24885,Entire home/apt,2,1.0,71.0,2.0,30,60,90,365,10,10,2,,t,1,2.65,16.0,1136.0,4.383561643835616,0,1,0,0,0,0,0,1,583.5358069527914,1,0,0,0,0,0,1,1,0,1,0,96.0,96.0,POINT (11.2488 43.7722)
9525,51211306,https://www.airbnb.com/rooms/51211306,2021-12-17,Tower house from 1100. Near Ponte Vecchio.,414095486,Vanni,2021-07-20,"Florence, Tuscany, Italy",0,Centro Storico,43.767365,11.251283,Entire home/apt,4,1.0,67.0,2.0,28,58,88,363,15,15,3,,t,1,3.24,24.0,1608.0,6.575342465753424,0,1,0,0,0,1,0,1,741.8003609661788,1,0,0,0,0,0,1,1,0,0,0,144.0,144.0,POINT (11.2513 43.7674)
9526,51220349,https://www.airbnb.com/rooms/51220349,2021-12-17,Giulia e Valentina - Valentina,401003488,Halldis,2021-05-11,IT,251,Centro Storico,43.77345,11.26386,Entire home/apt,8,3.0,230.0,2.1,20,45,45,259,1,1,0,048017LTN2141,t,47,0.64,1.6,368.0,0.4383561643835617,0,1,1,0,0,0,1,1,634.0101109215929,1,0,0,0,0,0,0,1,1,1,1,9.600000000000001,144.0,POINT (11.2639 43.7734)
9527,51220350,https://www.airbnb.com/rooms/51220350,2021-12-17,Giulia e Valentina - Giulia,401003488,Halldis,2021-05-11,IT,251,Centro Storico,43.77177,11.26223,Entire home/apt,4,2.0,145.0,2.5,19,19,19,233,1,1,0,048017LTN2005,t,47,0.64,1.6,232.0,0.4383561643835617,0,1,1,0,0,0,1,1,522.9053288967642,1,0,0,0,0,0,0,1,1,1,1,9.600000000000001,144.0,POINT (11.2622 43.7718)
9530,51223078,https://www.airbnb.com/rooms/51223078,2021-12-17,Bed & Breakfast next to Piazza Duomo I,414667527,Firenze Rooms Cathedral,2021-07-23,"Florence, Tuscany, Italy",7,Centro Storico,43.774158,11.255503,Private room,2,1.0,84.0,1.0,20,50,80,353,2,2,0,,f,7,0.47,3.2,268.8,0.8767123287671234,0,0,1,0,0,1,0,0,124.17563769396268,1,0,0,0,0,0,1,0,1,1,0,19.200000000000003,19.200000000000003,POINT (11.2555 43.7742)
9531,51223236,https://www.airbnb.com/rooms/51223236,2021-12-17,Bed & Breakfast next to Piazza Duomo II,414667527,Firenze Rooms Cathedral,2021-07-23,"Florence, Tuscany, Italy",7,Centro Storico,43.774158,11.255503,Private room,4,1.0,93.0,1.0,21,51,81,354,1,1,0,,f,7,0.22,1.6,148.8,0.4383561643835617,0,0,1,0,0,1,0,0,124.17563769396268,1,0,0,0,0,0,1,0,1,1,0,9.600000000000001,9.600000000000001,POINT (11.2555 43.7742)
9533,51223330,https://www.airbnb.com/rooms/51223330,2021-12-17,Bed & Breakfast next to Piazza Duomo IV,414667527,Firenze Rooms Cathedral,2021-07-23,"Florence, Tuscany, Italy",7,Centro Storico,43.774158,11.255503,Private room,4,1.0,93.0,1.0,22,52,82,355,6,6,0,,f,7,1.28,9.600000000000001,892.8,2.63013698630137,0,0,1,0,0,1,0,0,124.17563769396268,1,0,0,0,0,0,1,0,1,1,0,57.60000000000001,57.60000000000001,POINT (11.2555 43.7742)
9534,51223384,https://www.airbnb.com/rooms/51223384,2021-12-17,Bed & Breakfast next to Piazza Duomo V,414667527,Firenze Rooms Cathedral,2021-07-23,"Florence, Tuscany, Italy",7,Centro Storico,43.774158,11.255503,Private room,3,1.0,84.0,1.0,17,47,77,342,5,5,0,,f,7,1.09,8.0,672.0,2.191780821917808,0,0,1,0,0,1,0,0,124.17563769396268,1,0,0,0,0,0,1,0,1,1,0,48.0,48.0,POINT (11.2555 43.7742)
9535,51223413,https://www.airbnb.com/rooms/51223413,2021-12-17,Bed & Breakfast next to Piazza Duomo VI,414667527,Firenze Rooms Cathedral,2021-07-23,"Florence, Tuscany, Italy",7,Centro Storico,43.774158,11.255503,Private room,2,1.0,75.0,1.0,20,50,80,351,3,3,0,,f,7,0.65,4.800000000000001,360.0,1.315068493150685,0,0,1,0,0,1,0,0,124.17563769396268,1,0,0,0,0,0,1,0,1,1,0,28.800000000000004,28.800000000000004,POINT (11.2555 43.7742)
9536,51223449,https://www.airbnb.com/rooms/51223449,2021-12-17,Bed & Breakfast next to Piazza Duomo VII,414667527,Firenze Rooms Cathedral,2021-07-23,"Florence, Tuscany, Italy",7,Centro Storico,43.774158,11.255503,Private room,2,1.0,75.0,1.0,14,44,72,330,7,7,0,,f,7,1.5,11.200000000000001,840.0,3.068493150684932,0,0,1,0,0,1,0,0,124.17563769396268,1,0,0,0,0,0,1,0,1,1,0,67.2,67.2,POINT (11.2555 43.7742)
9538,51224851,https://www.airbnb.com/rooms/51224851,2021-12-17,Ampia stanza con ingresso indipendente in centro,414685113,Francesca Lucia,2021-07-23,"Florence, Tuscany, Italy",0,Centro Storico,43.768627,11.258373,Entire home/apt,2,1.0,41.0,3.0,3,7,8,9,14,14,2,,t,1,3.75,22.400000000000002,918.4,6.136986301369864,0,1,0,0,0,1,0,1,532.4454542199092,1,0,0,0,0,0,1,1,0,0,0,134.4,134.4,POINT (11.2584 43.7686)
9539,51225706,https://www.airbnb.com/rooms/51225706,2021-12-17,ANTONELLA’S SWEET HOME,224201724,Antonella,2018-11-04,"Sesto Fiorentino, Tuscany, Italy",0,Centro Storico,43.76892,11.25316,Entire home/apt,2,1.0,81.0,1.0,16,43,72,298,51,51,12,,t,1,11.09,81.60000000000001,6609.6,22.356164383561648,0,1,0,0,0,0,0,1,517.6688119158304,1,0,0,0,0,0,1,1,0,1,0,489.6,489.6,POINT (11.2532 43.7689)
9540,51230017,https://www.airbnb.com/rooms/51230017,2021-12-17,AMPIO TRILOCALE BIFAMILIARE,390201024,Marco,2021-02-26,"Florence, Tuscany, Italy",9,Centro Storico,43.77144,11.26343,Entire home/apt,6,2.0,84.0,1.0,13,41,71,161,6,6,0,,t,9,1.32,9.600000000000001,806.4,2.63013698630137,0,1,1,0,0,1,0,1,625.9943611498256,1,0,0,0,0,0,1,1,1,1,1,57.60000000000001,57.60000000000001,POINT (11.2634 43.7714)
9543,51240877,https://www.airbnb.com/rooms/51240877,2021-12-17,Art Duomo Confortable Loft in Florence,35940083,Anisia,2015-06-16,"Florence, Tuscany, Italy",15,Centro Storico,43.77369,11.25463,Entire home/apt,4,,79.0,1.0,0,0,0,183,1,1,0,,f,13,0.27,1.6,126.4,0.4383561643835617,0,1,1,0,0,1,0,0,128.30950745450568,1,0,0,0,0,0,1,1,1,1,0,9.600000000000001,9.600000000000001,POINT (11.2546 43.7737)
9544,51276865,https://www.airbnb.com/rooms/51276865,2021-12-17,Bedroom residential home with free parking!,401822599,Camila,2021-05-16,IT,1,Isolotto Legnaia,43.76917,11.23463,Private room,2,1.0,40.0,2.0,12,42,72,345,22,22,5,,t,1,4.65,35.2,1408.0,9.643835616438356,0,0,0,1,0,0,0,1,1775.1242034703453,0,0,1,0,0,0,1,0,0,1,0,211.20000000000002,211.20000000000002,POINT (11.2346 43.7692)
9545,51277024,https://www.airbnb.com/rooms/51277024,2021-12-17,"Appartamento spazioso,luminoso e comodo",408677950,Dina,2021-06-23,"Florence, Tuscany, Italy",0,Campo di Marte,43.78188,11.27577,Entire home/apt,2,1.0,30.0,5.0,4,21,21,159,5,5,0,,f,1,1.16,12.5,375.0,3.4246575342465753,0,1,0,0,0,1,0,0,1866.7655910196127,0,0,0,0,1,0,1,1,0,0,0,75.0,75.0,POINT (11.2758 43.7819)
9546,51281140,https://www.airbnb.com/rooms/51281140,2021-12-17,Mamo Florence - Jake Apartment,26894194,Mamo,2015-01-29,"Florence, Tuscany, Italy",76,Centro Storico,43.76893,11.25697,Entire home/apt,4,1.0,75.0,1.1,24,54,84,354,9,9,1,,t,64,2.05,14.4,1080.0,3.9452054794520546,0,1,1,0,0,1,0,1,469.8555804763203,1,0,0,0,0,0,1,1,1,1,1,86.4,86.4,POINT (11.257 43.7689)
9547,51297855,https://www.airbnb.com/rooms/51297855,2021-12-17,Giuli's house 1,246451798,Wuendy,2019-03-02,"Florence, Tuscany, Italy",0,Isolotto Legnaia,43.77379,11.21318,Private room,2,1.0,27.0,1.0,0,0,0,0,10,10,0,,t,2,2.16,16.0,432.0,4.383561643835616,0,0,0,0,0,1,0,1,3448.3230763155034,0,0,1,0,0,0,1,0,0,0,0,96.0,96.0,POINT (11.2132 43.7738)
