,id,listing_url,last_scraped,name,host_id,host_name,host_since,host_location,host_total_listings_count,neighbourhood_cleansed,latitude,longitude,room_type,accommodates,bedrooms,price,availability_30,availability_60,availability_90,availability_365,number_of_reviews_ltm,number_of_reviews_l30d,license,instant_bookable,calculated_host_listings_count,reviews_per_month
4662,17244584,https://www.airbnb.com/rooms/17244584,2020-09-01,TOSCA romantic cathedral apt,16862804,Francesca,2014-06-16,"Florence, Tuscany, Italy",5.0,Centro Storico,43.7752,11.25854,Entire home/apt,4,2.0,46.0,13,43,73,341,51,5,048017LTN1956,t,5,5.85
4663,17244768,https://www.airbnb.com/rooms/17244768,2020-09-01,In corte privata tipica casa su tre piani con terrazza sul tetto zona San Marco,116197236,Roberta&Rossella,2017-02-13,"Florence, Tuscany, Italy",1.0,Centro Storico,43.78017,11.25477,Entire home/apt,5,2.0,96.0,24,50,80,349,30,3,,t,1,3.9
4664,17246426,https://www.airbnb.com/rooms/17246426,2020-08-31,Barbi9 Loft,21357567,Ilia Dayuma,2014-09-15,"Florence, Tuscany, Italy",1.0,Campo di Marte,43.787,11.26318,Entire home/apt,4,1.0,38.0,0,0,0,0,30,0,,t,1,4.27
4665,17246847,https://www.airbnb.com/rooms/17246847,2020-09-01,Il nido di Porta Romana,27164686,Elisa,2015-02-03,IT,1.0,Centro Storico,43.76118,11.24229,Private room,2,1.0,50.0,0,0,0,243,4,0,,f,1,1.9
4666,17246860,https://www.airbnb.com/rooms/17246860,2020-08-31,Marimat Lux 4bd,115372906,Samantha,2017-02-07,"Florence, Tuscany, Italy",1.0,Campo di Marte,43.77112,11.27191,Entire home/apt,9,4.0,129.0,0,0,0,0,0,0,,t,1,0.03
4667,17247802,https://www.airbnb.com/rooms/17247802,2020-08-31,Old Bridge Attic The Heart of Florence,116223813,Alexandra,2017-02-13,"Florence, Tuscany, Italy",4.0,Centro Storico,43.76854,11.2536,Entire home/apt,8,3.0,225.0,0,0,0,0,27,0,,t,1,4.18
4668,17248239,https://www.airbnb.com/rooms/17248239,2020-09-01,Magenta Apartment - flat with private garden,116226055,Paolo,2017-02-13,"Bologna, Emilia-Romagna, Italy",2.0,Centro Storico,43.77654,11.24002,Entire home/apt,5,2.0,95.0,23,53,83,358,0,0,,f,1,0.17
4669,17250039,https://www.airbnb.com/rooms/17250039,2020-09-01,B&B mòsì -S4- LUXURY DORM FOR SOLO TRAVELERS,15763604,Simona,2014-05-20,"Florence, Tuscany, Italy",6.0,Gavinana Galluzzo,43.76352,11.27221,Hotel room,1,1.0,72.0,28,58,88,363,10,0,,t,5,0.91
4670,17259725,https://www.airbnb.com/rooms/17259725,2020-09-01,Riverside Apartment,5700221,Federico,2013-03-31,"Florence, Tuscany, Italy",45.0,Centro Storico,43.77041,11.25164,Entire home/apt,5,3.0,156.0,30,60,90,360,11,0,,t,44,1.94
4671,17262858,https://www.airbnb.com/rooms/17262858,2020-08-31,Orsanmichele Balcony; 2 Bedroom with views,65222778,Apartments_Florence,2016-03-31,"Florence, Tuscany, Italy",57.0,Centro Storico,43.77017,11.25666,Entire home/apt,6,2.0,201.0,0,0,0,0,0,0,,t,50,0.36
4672,17266964,https://www.airbnb.com/rooms/17266964,2020-08-31,Art Apartment Borgo la Croce,1645859,David ArtApartmentFlorence,2012-01-24,"Florence, Tuscany, Italy",59.0,Centro Storico,43.77121,11.26866,Entire home/apt,2,1.0,70.0,0,0,0,0,5,0,,t,56,1.19
4673,17267957,https://www.airbnb.com/rooms/17267957,2020-09-01,SANTA CROCE BRIGHT STUDIO,8854268,Marella,2013-09-15,"Florence, Tuscany, Italy",4.0,Centro Storico,43.76935,11.26145,Entire home/apt,2,1.0,75.0,1,1,2,60,36,0,,f,4,4.94
4674,17277743,https://www.airbnb.com/rooms/17277743,2020-09-01,Fantastic suite Via dei Calzaiuoli,116517861,Massimo,2017-02-15,"Florence, Tuscany, Italy",2.0,Centro Storico,43.77091,11.25586,Entire home/apt,4,1.0,160.0,21,47,76,347,5,0,,t,2,0.51
4675,17280967,https://www.airbnb.com/rooms/17280967,2020-09-01,Il Tulipano Apartment With Patio,362247,Sid,2011-01-25,"Florence, Tuscany, Italy",51.0,Centro Storico,43.76862,11.24244,Entire home/apt,4,1.0,68.0,29,59,89,322,0,0,,t,41,0.68
4676,17281709,https://www.airbnb.com/rooms/17281709,2020-09-01,Sunrise Apartment Firenze,103332496,Elio,2016-11-11,"Settignano, Tuscany, Italy",4.0,Campo di Marte,43.78391,11.32405,Entire home/apt,4,1.0,60.0,0,6,36,311,2,1,,t,4,0.34
4677,17290096,https://www.airbnb.com/rooms/17290096,2020-08-31,Halfway Suite Charming Flat in a Noble Palace near Duomo,5845679,Patrizia,2013-04-09,"Florence, Tuscany, Italy",3.0,Centro Storico,43.77277,11.26272,Entire home/apt,6,1.0,134.0,22,52,82,357,13,0,,t,3,2.24
4678,17296887,https://www.airbnb.com/rooms/17296887,2020-09-01,Double bedroom in the heart of Florence,40880070,Marzia,2015-08-08,"Florence, Tuscany, Italy",1.0,Centro Storico,43.77748,11.25531,Private room,2,1.0,60.0,28,58,88,88,0,0,,f,1,0.32
4679,17296919,https://www.airbnb.com/rooms/17296919,2020-09-01,Guelfa 30-Exclusive Suite in the heart of Florence,66700556,Benedetta,2016-04-11,"Signa, Toscana, Italy",1.0,Centro Storico,43.77589,11.25516,Entire home/apt,4,1.0,66.0,25,55,85,267,24,0,048017LTN3840,t,1,2.71
4680,17307077,https://www.airbnb.com/rooms/17307077,2020-09-01,La casa rosa -UFFIZI-,32564261,Manfredi,2015-05-04,"Florence, Tuscany, Italy",9.0,Centro Storico,43.76895,11.25331,Entire home/apt,2,1.0,72.0,11,33,63,336,6,2,,t,6,3.91
4681,17308793,https://www.airbnb.com/rooms/17308793,2020-09-01,Large Penthouse in heritage Palazzo,3796784,Alessandra,2012-10-08,"Florence, Tuscany, Italy",11.0,Centro Storico,43.76853,11.25891,Entire home/apt,6,3.0,778.0,0,0,0,0,2,0,,f,4,0.1
4682,17308872,https://www.airbnb.com/rooms/17308872,2020-09-01,Amélie's nest,116803908,Max,2017-02-17,"Florence, Tuscany, Italy",1.0,Centro Storico,43.76629,11.2497,Entire home/apt,5,1.0,78.57,29,58,87,357,9,0,048017LTN4832,t,1,3.44
4683,17322463,https://www.airbnb.com/rooms/17322463,2020-09-01,Monolocale panoramico,1439020,Valeria,2011-11-24,"Florence, Toscana, Italy",1.0,Centro Storico,43.77242,11.27061,Private room,2,1.0,67.0,29,59,89,364,0,0,,t,1,0.11
4684,17323767,https://www.airbnb.com/rooms/17323767,2020-08-31,Historical Apartment in the City Center,116937575,Peter,2017-02-18,"Florence, Tuscany, Italy",1.0,Centro Storico,43.77295,11.26352,Entire home/apt,3,2.0,90.0,21,51,81,171,1,0,,f,1,0.15
4685,17327356,https://www.airbnb.com/rooms/17327356,2020-09-01,Nido in Borgo San Frediano nel centro di Firenze,116974707,Sergio,2017-02-18,"Florence, Tuscany, Italy",1.0,Centro Storico,43.76992,11.24304,Entire home/apt,3,1.0,48.0,25,52,82,357,4,0,,t,1,1.57
4686,17328447,https://www.airbnb.com/rooms/17328447,2020-09-01,LIGHTY & COMFORT Apartment in Florence,62790812,Grazia,2016-03-13,"Florence, Tuscany, Italy",2.0,Gavinana Galluzzo,43.75983,11.29576,Entire home/apt,4,2.0,69.0,0,0,0,0,13,0,,t,2,2.98
4687,17336202,https://www.airbnb.com/rooms/17336202,2020-08-31,"Bello, near Uffizi, appartamento Canto Rivolto",115355927,Antonella,2017-02-07,"Florence, Tuscany, Italy",2.0,Centro Storico,43.76954,11.26027,Entire home/apt,6,3.0,114.0,28,58,88,178,3,0,,f,1,2.4
4688,17336665,https://www.airbnb.com/rooms/17336665,2020-08-31,A little refuge to start exploring Florence,95575102,Eleonora,2016-09-17,"Florence, Tuscany, Italy",1.0,Campo di Marte,43.78082,11.30085,Entire home/apt,4,1.0,35.0,0,0,0,0,0,0,,f,1,0.47
4689,17340777,https://www.airbnb.com/rooms/17340777,2020-09-01,Pansè - Romantic loft historical centre ⭐️,488317,Diana,2011-04-06,"Florence, Toscana, Italy",44.0,Centro Storico,43.77915,11.26411,Entire home/apt,2,1.0,92.0,0,0,0,0,1,0,,t,43,0.15
4690,17341650,https://www.airbnb.com/rooms/17341650,2020-08-31,Camera spaziosa con bagno privato a S.M.Novella,33583314,Laura,2015-05-17,"Rueil-Malmaison, Île-de-France, France",1.0,Centro Storico,43.78005,11.24455,Private room,2,1.0,49.0,0,0,0,0,0,0,,f,1,0.49
4691,17342441,https://www.airbnb.com/rooms/17342441,2020-09-01,AMAZING LOFT IN SANTA MARIA NOVELLA,14181120,Michela,2014-04-12,"Rome, Lazio, Italy",3.0,Centro Storico,43.77337,11.24238,Entire home/apt,4,1.0,105.0,0,0,0,18,10,0,,f,2,1.77
4692,17351965,https://www.airbnb.com/rooms/17351965,2020-08-31,Fiore One bedroom near the DUOMO,4156491,Apartments Florence,2012-11-15,"Florence, Tuscany, Italy",189.0,Centro Storico,43.77224,11.26052,Entire home/apt,3,1.0,163.0,7,7,7,7,0,0,,t,175,
4693,17359451,https://www.airbnb.com/rooms/17359451,2020-08-31,...quelli del piano B,69824852,Paola,2016-05-01,"Lucca, Tuscany, Italy",1.0,Centro Storico,43.76879,11.25806,Entire home/apt,3,1.0,68.0,0,0,0,0,11,0,,t,1,2.4
4694,17362555,https://www.airbnb.com/rooms/17362555,2020-09-01,Comfortable & quiet flat close to central station,27598494,Walter,2015-02-11,"Florence, Tuscany, Italy",2.0,Centro Storico,43.78433,11.24179,Private room,2,1.0,50.0,0,0,0,0,3,0,,t,2,0.83
4695,17366473,https://www.airbnb.com/rooms/17366473,2020-09-01,Loft downtown quiet groundfloor A/C,2297904,Tommaso,2012-05-05,IT,20.0,Centro Storico,43.76615,11.24565,Entire home/apt,4,1.0,50.0,17,44,74,346,9,0,,t,19,2.2
4696,17373655,https://www.airbnb.com/rooms/17373655,2020-09-01,Bright apartment in Florence R & M,101038604,Renata,2016-10-24,"Florence, Tuscany, Italy",1.0,Campo di Marte,43.77549,11.29506,Entire home/apt,6,2.0,95.0,0,0,0,62,0,0,,t,1,0.94
4697,17379152,https://www.airbnb.com/rooms/17379152,2020-09-01,"twin apartments joined , core of Florence's center",44839382,Paola,2015-09-22,"Genoa, Liguria, Italy",2.0,Centro Storico,43.77522,11.25614,Entire home/apt,7,2.0,230.0,18,48,78,353,1,0,,t,2,0.48
4698,17379695,https://www.airbnb.com/rooms/17379695,2020-08-31,Cimabue Suite,117453286,Maria Augusta,2017-02-21,"Florence, Tuscany, Italy",1.0,Centro Storico,43.7702,11.2574,Entire home/apt,5,3.0,125.0,30,60,90,365,5,0,,f,1,1.04
4699,17379905,https://www.airbnb.com/rooms/17379905,2020-09-01,Michela Loft,29019070,Valentina,2015-03-09,"Florence, Tuscany, Italy",6.0,Centro Storico,43.77303,11.24567,Entire home/apt,2,1.0,99.0,0,0,0,243,4,0,,t,6,0.94
4700,17384280,https://www.airbnb.com/rooms/17384280,2020-08-31,Carmine's Nest,9590168,Ramin,2013-10-23,"Florence, Tuscany, Italy",1.0,Centro Storico,43.76677,11.24457,Entire home/apt,2,1.0,49.0,0,0,0,0,36,0,,t,1,5.3
4701,17385242,https://www.airbnb.com/rooms/17385242,2020-09-01,A hideway in the center of Florence,17858285,Carolina&Laura,2014-07-09,"Florence, Tuscany, Italy",5.0,Centro Storico,43.77083,11.26694,Entire home/apt,2,1.0,32.0,13,13,13,13,5,3,,t,5,0.92
4702,17391932,https://www.airbnb.com/rooms/17391932,2020-08-31,"Cozy Room, bathroom in a Private Apartment+Terrace",44864859,Federica,2015-09-22,"Florence, Tuscany, Italy",1.0,Centro Storico,43.76594,11.23913,Private room,3,1.0,25.0,0,0,0,0,0,0,,f,1,0.78
4703,17395523,https://www.airbnb.com/rooms/17395523,2020-08-31,Affrescato nel centro storico vicino a Santa Croce,117594827,Federico,2017-02-22,"Florence, Tuscany, Italy",2.0,Centro Storico,43.77031,11.26249,Entire home/apt,3,1.0,55.0,24,54,84,359,22,3,,t,1,3.63
4704,17400133,https://www.airbnb.com/rooms/17400133,2020-09-01,My Florentine home amazing view Cupola Duomo,72322749,Beatrice,2016-05-16,Vivo nelle immediate vicinanze dell'alloggio.,3.0,Campo di Marte,43.77804,11.2696,Entire home/apt,4,2.0,81.0,24,54,55,55,12,0,,f,1,2.03
4705,17413895,https://www.airbnb.com/rooms/17413895,2020-09-01,Art Apartment dell' Albero,1645859,David ArtApartmentFlorence,2012-01-24,"Florence, Tuscany, Italy",59.0,Centro Storico,43.77416,11.24307,Entire home/apt,4,1.0,97.0,0,0,0,0,9,0,,t,56,3.26
4706,17425726,https://www.airbnb.com/rooms/17425726,2020-09-01,Rinascimento Palace - Arcades,51397272,Danilo,2015-12-15,"Florence, Tuscany, Italy",10.0,Centro Storico,43.76692,11.25461,Entire home/apt,6,2.0,91.0,23,48,78,344,0,0,,t,10,
4707,17426101,https://www.airbnb.com/rooms/17426101,2020-08-31,"Suite Brunelleschi, nel cuore di Firenze",64872752,Fabio,2016-03-29,Italy,2.0,Centro Storico,43.77301,11.26065,Entire home/apt,6,2.0,160.0,25,47,77,168,1,0,,t,1,0.39
4708,17426204,https://www.airbnb.com/rooms/17426204,2020-09-01,Rinascimento Palace - Arno,51397272,Danilo,2015-12-15,"Florence, Tuscany, Italy",10.0,Centro Storico,43.76583,11.25485,Entire home/apt,6,2.0,95.0,22,52,82,350,1,0,,t,10,0.09
4709,17426438,https://www.airbnb.com/rooms/17426438,2020-09-01,Rinascimento Palace - Bardi,51397272,Danilo,2015-12-15,"Florence, Tuscany, Italy",10.0,Centro Storico,43.76584,11.25401,Entire home/apt,3,1.0,74.0,23,46,76,351,0,0,,t,10,
4710,17426707,https://www.airbnb.com/rooms/17426707,2020-09-01,Rinascimento Palace - Giotto,51397272,Danilo,2015-12-15,"Florence, Tuscany, Italy",10.0,Centro Storico,43.76564,11.25445,Entire home/apt,6,2.0,99.0,19,39,67,329,0,0,,t,10,0.06
4711,17426868,https://www.airbnb.com/rooms/17426868,2020-09-01,Rinascimento Palace - New Old River,51397272,Danilo,2015-12-15,"Florence, Tuscany, Italy",10.0,Centro Storico,43.76642,11.25409,Entire home/apt,8,3.0,126.0,19,43,67,336,1,0,,t,10,0.12
4712,17427072,https://www.airbnb.com/rooms/17427072,2020-09-01,Rinascimento Palace - Pontevecchio,51397272,Danilo,2015-12-15,"Florence, Tuscany, Italy",10.0,Centro Storico,43.7664,11.2543,Entire home/apt,8,3.0,121.0,19,45,68,325,0,0,,t,10,0.07
4713,17427212,https://www.airbnb.com/rooms/17427212,2020-09-01,Rinascimento Palace - Primavera,51397272,Danilo,2015-12-15,"Florence, Tuscany, Italy",10.0,Centro Storico,43.76636,11.25414,Entire home/apt,4,1.0,79.0,24,45,75,350,0,0,,t,10,
4714,17427426,https://www.airbnb.com/rooms/17427426,2020-09-01,Rinascimento Palace - Splendid View,51397272,Danilo,2015-12-15,"Florence, Tuscany, Italy",10.0,Centro Storico,43.76567,11.25581,Entire home/apt,8,3.0,126.0,21,46,76,338,1,0,,t,10,0.27
4715,17427513,https://www.airbnb.com/rooms/17427513,2020-09-01,Cozy Room with Private Bathroom and Breakfast,52311926,Lorenzo,2015-12-26,"Florence, Tuscany, Italy",2.0,Rifredi,43.79057,11.24991,Private room,2,1.0,35.0,22,51,79,309,2,0,,t,2,0.23
4716,17427608,https://www.airbnb.com/rooms/17427608,2020-09-01,Rinascimento Palace - Vista Lungarno,51397272,Danilo,2015-12-15,"Florence, Tuscany, Italy",10.0,Centro Storico,43.76636,11.25463,Entire home/apt,6,2.0,96.0,10,40,70,337,0,0,,t,10,0.04
4717,17430702,https://www.airbnb.com/rooms/17430702,2020-09-01,"Cozy Flat in Florence, 4 bedrooms and parking",117302359,Maria,2017-02-20,"Florence, Tuscany, Italy",1.0,Isolotto Legnaia,43.77936,11.19575,Entire home/apt,8,4.0,150.0,30,60,90,365,0,0,,t,1,0.17
4718,17434133,https://www.airbnb.com/rooms/17434133,2020-09-01,Mamo Florence -  Beatrice Apartment,40485763,Serena,2015-08-04,"Florence, Tuscany, Italy",2.0,Centro Storico,43.77206,11.25059,Entire home/apt,4,1.0,80.0,12,42,72,340,17,4,,t,9,4.56
4719,17436441,https://www.airbnb.com/rooms/17436441,2020-09-01,Boutique Apartment in Florence,36476077,Marco,2015-06-22,"Florence, Tuscany, Italy",1.0,Gavinana Galluzzo,43.76279,11.27537,Entire home/apt,2,1.0,100.0,29,59,89,179,0,0,,t,1,0.02
4720,17440743,https://www.airbnb.com/rooms/17440743,2020-09-01,Fabulous 200sqm bright apartment San Francesco,111908811,Francesca,2017-01-17,"Bagni di Lucca, Tuscany, Italy",3.0,Campo di Marte,43.77653,11.27038,Entire home/apt,12,5.0,370.0,25,55,85,360,4,0,,f,2,1.04
4721,17458278,https://www.airbnb.com/rooms/17458278,2020-08-31,The terrace on the Renaissance- Florence Apartment,118207482,Riccardo E Eli,2017-02-26,IT,1.0,Centro Storico,43.76365,11.26354,Entire home/apt,4,2.0,101.0,0,0,0,0,0,0,,t,1,0.94
4722,17467169,https://www.airbnb.com/rooms/17467169,2020-09-01,Spacious Room with en suite Bathroom and Breakfast,52311926,Lorenzo,2015-12-26,"Florence, Tuscany, Italy",2.0,Rifredi,43.79057,11.24991,Private room,3,1.0,50.0,24,53,81,341,1,0,,t,2,0.09
4723,17472148,https://www.airbnb.com/rooms/17472148,2020-09-01,San Lorenzo Palace,5700221,Federico,2013-03-31,"Florence, Tuscany, Italy",45.0,Centro Storico,43.77531,11.25332,Entire home/apt,7,3.0,197.0,30,56,86,361,3,0,,t,44,1.74
4724,17472774,https://www.airbnb.com/rooms/17472774,2020-09-01,Large Apartment in Center,10204131,Flavia,2013-11-23,"Milan, Lombardy, Italy",5.0,Centro Storico,43.76566,11.25653,Private room,4,2.0,120.0,27,57,87,177,0,0,,f,5,
4725,17474105,https://www.airbnb.com/rooms/17474105,2020-09-02,New apartment with balcony+ optional parking,39776,Carol,2009-09-20,"Florence, Tuscany, Italy",33.0,Campo di Marte,43.78352,11.2666,Entire home/apt,3,1.0,83.0,0,0,0,245,0,0,,t,26,0.07
4726,17474159,https://www.airbnb.com/rooms/17474159,2020-09-01,Blue Room - The Place for Travelers in Florence,51323749,Silvia,2015-12-14,"Firenze, Toscana, Italy",4.0,Centro Storico,43.77189,11.24679,Private room,2,1.0,60.0,15,42,70,276,41,3,,t,4,4.95
4727,17474273,https://www.airbnb.com/rooms/17474273,2020-09-01,"Penthouse Castle Marignolle, mension Pope Leone X",325888203,Michele,2020-01-09,"Florence, Tuscany, Italy",0.0,Gavinana Galluzzo,43.75141,11.2162,Entire home/apt,7,4.0,345.0,28,58,88,122,4,1,,t,5,1.14
4728,17479958,https://www.airbnb.com/rooms/17479958,2020-08-31,Smarthouse in the centre of Firenze,29836689,Gian Luca,2015-03-23,"Florence, Tuscany, Italy",2.0,Centro Storico,43.77322,11.26199,Entire home/apt,5,3.0,63.0,27,57,87,267,1,0,,f,1,0.68
4729,17486109,https://www.airbnb.com/rooms/17486109,2020-09-01,Nonna Lina rooms,683721,Lisa,2011-06-09,"Figline e Incisa Valdarno, Toscana, Italy",7.0,Centro Storico,43.76953,11.25356,Private room,2,1.0,81.0,11,26,56,185,2,0,,t,1,1.39
4730,17486158,https://www.airbnb.com/rooms/17486158,2020-08-31,Charming & bright apartment next to the Dome,3156317,Azadeh,2012-08-04,"Florence, Tuscany, Italy",3.0,Centro Storico,43.774,11.25754,Entire home/apt,2,1.0,69.0,0,0,0,0,1,0,,t,3,0.17
4731,17486777,https://www.airbnb.com/rooms/17486777,2020-09-01,Country House Firenze,103332496,Elio,2016-11-11,"Settignano, Tuscany, Italy",4.0,Campo di Marte,43.78468,11.32518,Entire home/apt,4,2.0,199.0,0,0,0,134,1,0,,t,4,0.29
4732,17491946,https://www.airbnb.com/rooms/17491946,2020-09-01,STYLISH APARTMENT FLORENCE,16651502,Stefania,2014-06-11,"Florence, Tuscany, Italy",21.0,Centro Storico,43.76426,11.26209,Entire home/apt,7,2.0,95.0,29,59,89,302,1,0,,t,18,0.32
4733,17492562,https://www.airbnb.com/rooms/17492562,2020-08-31,Cozy charming loft 1,106723143,Lisa,2016-12-09,"Florence, Tuscany, Italy",3.0,Centro Storico,43.77789,11.25138,Entire home/apt,3,1.0,64.0,0,0,0,0,37,0,,t,3,6.66
4734,17496161,https://www.airbnb.com/rooms/17496161,2020-09-01,"Cosimo I (spacious, sunny apt in Santo Spirito)",118560553,Andrea,2017-02-28,IT,1.0,Centro Storico,43.76596,11.24456,Entire home/apt,3,2.0,50.0,19,19,19,19,2,1,,t,1,0.56
4735,17497499,https://www.airbnb.com/rooms/17497499,2020-09-01,ROOM/ PRIVATE BATH/ KITCHEN/FOR WOMEN OR COUPLES,32190180,Lucia Claudia,2015-04-29,"Florence, Tuscany, Italy",4.0,Rifredi,43.79023,11.23869,Private room,4,1.0,36.0,0,0,0,28,3,0,,f,4,0.23
4736,17510515,https://www.airbnb.com/rooms/17510515,2020-09-01,Romantic Apartment Suite with View of the Duomo,116517861,Massimo,2017-02-15,"Florence, Tuscany, Italy",2.0,Centro Storico,43.772,11.25569,Entire home/apt,4,1.0,139.0,21,47,76,347,43,4,,t,2,5.34
4737,17511007,https://www.airbnb.com/rooms/17511007,2020-09-01,Best value for money in the heart of Florence 2,30781182,Silvia,2015-04-07,"Florence, Tuscany, Italy",2.0,Centro Storico,43.77172,11.2528,Entire home/apt,4,1.0,65.0,0,0,0,226,27,0,,f,2,4.35
4738,17511921,https://www.airbnb.com/rooms/17511921,2020-09-01,best location!Florence Duomo,118710407,Caterina,2017-03-01,IT,6.0,Centro Storico,43.77627,11.25603,Entire home/apt,3,1.0,95.0,29,59,89,89,1,0,,f,3,0.12
4739,17512120,https://www.airbnb.com/rooms/17512120,2020-09-01,Best Location 2!!!Duomo Florence,118710407,Caterina,2017-03-01,IT,6.0,Centro Storico,43.77562,11.25591,Entire home/apt,4,1.0,111.0,30,60,90,90,0,0,,f,3,0.2
4740,17512777,https://www.airbnb.com/rooms/17512777,2020-09-01,Appartamento con giardino Firenze,1932433,Ricchi,2012-03-16,"Florence, Tuscany, Italy",9.0,Centro Storico,43.7597,11.24994,Entire home/apt,4,2.0,85.0,29,59,89,179,0,0,,f,7,0.02
4741,17517529,https://www.airbnb.com/rooms/17517529,2020-09-01,Room in Florence,4537320,Igor Alejandro,2012-12-31,"Florence, Tuscany, Italy",1.0,Campo di Marte,43.78612,11.28379,Private room,2,3.0,40.0,30,60,90,90,0,0,,f,1,0.24
4742,17520015,https://www.airbnb.com/rooms/17520015,2020-09-01,Florence Concierge-The Garden Niche,707707,Monika,2011-06-16,"Florence, Toscana, Italy",22.0,Centro Storico,43.77903,11.25555,Entire home/apt,6,2.0,71.0,13,42,72,347,9,1,,t,21,1.3
4743,17520017,https://www.airbnb.com/rooms/17520017,2020-08-31,Spada 2b near SANTA MARIA NOVELLA,4156491,Apartments Florence,2012-11-15,"Florence, Tuscany, Italy",189.0,Centro Storico,43.77161,11.25075,Entire home/apt,5,2.0,273.0,0,0,0,0,0,0,,t,175,
4744,17520241,https://www.airbnb.com/rooms/17520241,2020-09-01,Budget Room With Private Bathroom Ozone sanitized,118177131,Saimir & Mary,2017-02-26,"Florence, Tuscany, Italy",17.0,Centro Storico,43.7749,11.24291,Private room,2,1.0,27.0,30,60,90,353,22,0,,t,16,3.47
4745,17520376,https://www.airbnb.com/rooms/17520376,2020-09-01,Florence Cocnierge - CHARMING ATTIC NICHE,707707,Monika,2011-06-16,"Florence, Toscana, Italy",22.0,Centro Storico,43.77218,11.24717,Entire home/apt,4,1.0,73.0,16,46,76,341,4,0,,t,21,0.92
4746,17523479,https://www.airbnb.com/rooms/17523479,2020-09-01,Esplora la città da una casa luminosa e silenziosa nel centro di Firenze,31125826,Francesca,2015-04-13,"Florence, Tuscany, Italy",1.0,Centro Storico,43.77227,11.24672,Entire home/apt,4,2.0,120.0,29,59,89,364,28,0,,t,1,5.3
4747,17523694,https://www.airbnb.com/rooms/17523694,2020-09-01,Cozy Design Apartment in Oltrarno,118819737,Silvia,2017-03-02,"Florence, Tuscany, Italy",1.0,Centro Storico,43.76545,11.25951,Entire home/apt,2,1.0,50.0,16,46,76,289,11,0,,t,1,2.04
4748,17523985,https://www.airbnb.com/rooms/17523985,2020-09-01,Santa Trinita Two Bedroom Apartment,3314526,Alessandro,2012-08-20,"Florence, Tuscany, Italy",64.0,Centro Storico,43.77095,11.2509,Entire home/apt,5,2.0,120.0,2,2,2,2,1,0,,t,54,0.97
4749,17524016,https://www.airbnb.com/rooms/17524016,2020-09-01,Double Room Camino Ozone sanitized!,118177131,Saimir & Mary,2017-02-26,"Florence, Tuscany, Italy",17.0,Centro Storico,43.77568,11.24228,Private room,2,1.0,32.0,21,51,81,344,14,2,,t,16,4.21
4750,17524910,https://www.airbnb.com/rooms/17524910,2020-09-01,Double White Room Ozone sanitized!,118177131,Saimir & Mary,2017-02-26,"Florence, Tuscany, Italy",17.0,Centro Storico,43.77451,11.24398,Private room,2,1.0,29.0,25,53,83,346,28,4,,t,16,4.84
4751,17525390,https://www.airbnb.com/rooms/17525390,2020-09-01,Quiet and romantic apartment in center city,46999697,Fabrizio,2015-10-20,"Lecce, Puglia, Italy",2.0,Centro Storico,43.76648,11.2421,Entire home/apt,2,1.0,35.0,17,17,17,236,19,1,,t,1,2.14
4752,17525877,https://www.airbnb.com/rooms/17525877,2020-08-31,SAN FIRENZE LUXURY SUITE. TOP CLASS Florence,29970318,Cristiano & Luigi,2015-03-25,"Florence, Tuscany, Italy",17.0,Centro Storico,43.76978,11.25747,Entire home/apt,4,2.0,750.0,30,53,83,358,16,0,,f,2,2.63
4753,17526810,https://www.airbnb.com/rooms/17526810,2020-09-01,Casa in Santo Spirito - 2 camere per tre persone,118847958,Sergio,2017-03-02,IT,1.0,Centro Storico,43.76558,11.24601,Entire home/apt,3,2.0,65.0,0,30,60,335,9,0,,t,1,2.0
4754,17528327,https://www.airbnb.com/rooms/17528327,2020-09-01,"KIWI Florence, big room with bathroom and garden",643110,Isabella,2011-05-30,"Florence, Toscana, Italy",5.0,Rifredi,43.79787,11.25376,Private room,1,1.0,68.0,28,58,88,363,0,0,,f,6,0.1
4755,17528492,https://www.airbnb.com/rooms/17528492,2020-09-01,Dreamy Brunelleschi,82464,Gabriele,2010-02-18,"Florence, Toscana, Italy",10.0,Centro Storico,43.7742,11.26085,Entire home/apt,7,2.0,110.0,23,53,83,107,13,0,,t,1,2.34
4756,17535101,https://www.airbnb.com/rooms/17535101,2020-09-01,Family Room with private bathroom Ozone sanitized!,118177131,Saimir & Mary,2017-02-26,"Florence, Tuscany, Italy",17.0,Centro Storico,43.77575,11.24366,Private room,4,1.0,50.0,18,46,76,292,5,1,,t,16,2.48
4757,17536858,https://www.airbnb.com/rooms/17536858,2020-08-31,Apartment Pergola 48,45259442,Elvira,2015-09-28,"Florence, Tuscany, Italy",108.0,Centro Storico,43.77491,11.26111,Entire home/apt,2,1.0,97.0,0,0,0,0,9,0,,t,97,2.35
4758,17537694,https://www.airbnb.com/rooms/17537694,2020-09-01,"Alice, private comfy flat next David Statue",118956463,Max & Laura,2017-03-03,"Florence, Tuscany, Italy",9.0,Centro Storico,43.78211,11.26174,Entire home/apt,7,2.0,130.0,28,58,88,348,9,0,,t,6,0.73
